,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
903888,id903888,1,2016-05-18 22:47:13,2016-05-18 23:04:26,1,-73.99324035644531,40.747425079345696,-73.95934295654298,40.7773323059082,N,1033
310201,id310201,1,2016-04-18 07:58:23,2016-04-18 08:11:42,2,-73.95008850097656,40.771156311035156,-74.01409912109375,40.71253204345703,N,799
1290459,id1290459,1,2016-01-20 23:23:30,2016-01-20 23:38:13,1,-73.98979187011719,40.72959899902344,-73.98340606689453,40.76568603515625,N,883
1047007,id1047007,2,2016-01-30 11:18:03,2016-01-30 11:33:10,1,-73.95549774169923,40.779380798339844,-73.9820556640625,40.75210952758789,N,907
248696,id248696,2,2016-02-10 17:42:33,2016-02-10 18:06:40,5,-73.97380828857422,40.76380157470703,-73.9850082397461,40.728111267089844,N,1447
855382,id855382,1,2016-02-15 10:51:14,2016-02-15 11:02:25,2,-73.95848083496094,40.76832580566406,-73.95919036865234,40.76070785522461,N,671
553631,id553631,1,2016-04-08 12:29:26,2016-04-08 12:34:22,1,-73.97612762451173,40.764076232910156,-73.98218536376955,40.7667350769043,N,296
19899,id019899,2,2016-03-21 19:49:46,2016-03-21 19:55:36,6,-73.98163604736328,40.75838851928711,-73.98115539550781,40.77118682861328,N,350
796382,id796382,1,2016-01-12 16:07:29,2016-01-12 16:15:42,1,-74.00558471679686,40.75088119506836,-73.99331665039062,40.74319839477539,N,493
717494,id717494,1,2016-01-15 17:31:45,2016-01-15 17:36:55,1,-73.9593048095703,40.77434921264648,-73.9495620727539,40.776554107666016,N,310
1130261,id1130261,2,2016-01-27 08:00:34,2016-01-27 08:01:19,1,-73.98941802978516,40.736000061035156,-73.99141693115234,40.731929779052734,N,45
798414,id798414,1,2016-01-17 03:56:53,2016-01-17 04:09:28,1,-74.0022201538086,40.73376846313477,-73.99285888671875,40.768531799316406,N,755
831824,id831824,1,2016-04-18 07:13:48,2016-04-18 07:31:29,1,-73.95352172851562,40.76703643798828,-73.96994018554686,40.757827758789055,N,1061
839051,id839051,1,2016-03-24 01:01:32,2016-03-24 01:05:52,2,-73.97840881347656,40.74560928344727,-73.9683609008789,40.75582885742188,N,260
389567,id389567,1,2016-03-06 12:17:38,2016-03-06 12:27:51,1,-74.01374816894531,40.7137107849121,-73.99879455566406,40.72515869140625,N,613
396019,id396019,2,2016-03-14 08:31:14,2016-03-14 08:35:59,1,-74.0052032470703,40.7204704284668,-74.01004791259766,40.72114181518555,N,285
1103920,id1103920,1,2016-03-12 21:06:00,2016-03-12 21:12:37,2,-74.00469207763672,40.746917724609375,-74.0003204345703,40.73786544799805,N,397
1169948,id1169948,1,2016-05-26 19:41:35,2016-05-26 19:45:10,1,-73.98319244384766,40.73885726928711,-73.97608184814453,40.74856185913085,N,215
900711,id900711,1,2016-04-27 12:42:18,2016-04-27 12:43:58,1,-73.977783203125,40.75482940673828,-73.97407531738281,40.76011657714844,N,100
638713,id638713,2,2016-02-25 10:28:40,2016-02-25 10:37:33,1,-73.96009826660156,40.77608871459961,-73.97116088867188,40.788658142089844,N,533
1287247,id1287247,2,2016-01-26 09:54:43,2016-01-26 10:06:58,1,-73.98426818847656,40.73721694946289,-73.98380279541014,40.74398040771485,N,735
1209518,id1209518,2,2016-03-04 12:40:49,2016-03-04 12:45:26,1,-73.97843933105469,40.78307342529297,-73.97383117675781,40.79405212402344,N,277
1199162,id1199162,2,2016-01-15 13:23:29,2016-01-15 13:54:44,1,-73.98222351074219,40.7571678161621,-73.8617935180664,40.76839065551758,N,1875
145287,id145287,2,2016-05-15 11:19:40,2016-05-15 11:30:32,1,-73.99121856689453,40.74882125854492,-74.00115203857422,40.73660278320313,N,652
1242649,id1242649,2,2016-06-28 01:04:03,2016-06-28 01:27:31,3,-74.00270080566406,40.73398971557617,-73.93427276611328,40.80295181274415,N,1408
829687,id829687,2,2016-05-04 10:30:01,2016-05-04 10:42:22,6,-74.00655364990234,40.73173141479492,-74.0118637084961,40.71669006347656,N,741
1130676,id1130676,2,2016-01-14 10:22:02,2016-01-14 10:38:42,1,-73.96707916259766,40.76049041748047,-73.95542907714845,40.7853889465332,N,1000
540386,id540386,2,2016-05-05 23:29:39,2016-05-05 23:38:08,1,-73.9881591796875,40.74327850341797,-73.98951721191406,40.73025894165039,N,509
235958,id235958,2,2016-06-16 04:04:48,2016-06-16 04:23:42,1,-73.98906707763672,40.75859069824219,-73.95121002197266,40.7076416015625,N,1134
602665,id602665,2,2016-02-27 19:47:00,2016-02-27 19:59:51,1,-73.98820495605469,40.76431655883789,-73.97922515869139,40.78367614746094,N,771
714454,id714454,1,2016-02-24 20:20:35,2016-02-24 20:24:37,2,-73.99088287353516,40.741798400878906,-73.97968292236328,40.73934555053711,N,242
1013875,id1013875,1,2016-04-01 18:56:26,2016-04-01 19:07:22,2,-74.01544952392578,40.71426010131836,-73.9971160888672,40.72532272338867,N,656
634324,id634324,2,2016-02-01 15:07:30,2016-02-01 15:46:10,1,-73.97048950195312,40.78363037109375,-73.86487579345702,40.77045440673828,N,2320
992870,id992870,2,2016-01-30 23:03:41,2016-01-30 23:11:29,1,-73.99376678466798,40.73617935180664,-73.98210906982422,40.7522087097168,N,468
966082,id966082,1,2016-02-09 05:42:27,2016-02-09 05:49:06,1,-73.99242401123048,40.73043823242188,-74.00967407226562,40.722412109375,N,399
1061360,id1061360,2,2016-05-05 07:24:31,2016-05-05 08:06:09,5,-73.96626281738281,40.7653694152832,-73.98271942138672,40.75719833374024,N,2498
1097965,id1097965,1,2016-03-13 15:21:02,2016-03-13 15:23:47,4,-73.99609375,40.74343872070313,-74.00459289550781,40.74169158935547,N,165
629423,id629423,2,2016-02-08 12:08:51,2016-02-08 12:35:10,1,-73.98487854003906,40.756248474121094,-73.87091064453125,40.774089813232415,N,1579
112984,id112984,2,2016-05-14 22:06:19,2016-05-14 22:19:56,2,-73.97154998779298,40.755683898925774,-74.00714874267578,40.70513916015625,N,817
493568,id493568,2,2016-05-20 10:27:14,2016-05-20 10:43:47,1,-73.981689453125,40.74089050292969,-73.96759796142578,40.7601432800293,N,993
972885,id972885,1,2016-02-11 11:37:11,2016-02-11 11:55:51,1,-73.97552490234375,40.744941711425774,-73.95062255859375,40.775062561035156,N,1120
847951,id847951,2,2016-03-26 16:24:10,2016-03-26 16:33:39,1,-73.962646484375,40.773040771484375,-73.97502136230467,40.75236892700195,N,569
1121270,id1121270,1,2016-03-30 07:59:18,2016-03-30 08:20:04,1,-73.98452758789062,40.76802062988281,-74.00674438476562,40.74435424804688,N,1246
726661,id726661,1,2016-04-15 11:21:00,2016-04-15 11:46:26,1,-73.98377227783203,40.74663162231445,-73.96204376220702,40.779563903808594,N,1526
427286,id427286,2,2016-05-01 11:34:53,2016-05-01 11:38:40,1,-73.99540710449219,40.72525024414063,-73.9988784790039,40.734729766845696,N,227
344652,id344652,1,2016-05-12 17:00:26,2016-05-12 17:14:31,1,-73.97418975830078,40.78322219848633,-73.98477172851562,40.76239776611328,N,845
991985,id991985,2,2016-04-03 21:43:43,2016-04-03 22:07:44,1,-73.86376953125,40.76964950561523,-73.9563980102539,40.773773193359375,N,1441
715001,id715001,2,2016-04-12 05:46:57,2016-04-12 05:54:42,1,-74.00875091552734,40.73788833618164,-74.00628662109375,40.7226791381836,N,465
1208864,id1208864,2,2016-04-08 19:24:04,2016-04-08 19:59:28,1,-73.86288452148438,40.76861953735352,-73.97753143310547,40.764625549316406,N,2124
393145,id393145,2,2016-04-14 10:32:30,2016-04-14 10:38:08,6,-73.96480560302734,40.75925827026367,-73.9745864868164,40.76324081420898,N,338
602284,id602284,2,2016-02-16 10:38:35,2016-02-16 10:46:03,1,-73.96719360351562,40.771648406982415,-73.96851348876955,40.78649139404297,N,448
162647,id162647,2,2016-01-30 17:11:10,2016-01-30 17:18:42,1,-73.9773941040039,40.765491485595696,-73.97974395751955,40.780906677246094,N,452
1210730,id1210730,1,2016-04-16 19:39:09,2016-04-16 19:55:33,1,-73.95409393310547,40.78146362304688,-73.98590850830078,40.7670783996582,N,984
832058,id832058,1,2016-05-13 18:54:51,2016-05-13 19:05:14,1,-73.95751953125,40.76858520507813,-73.9542236328125,40.78814315795898,N,623
91024,id091024,2,2016-05-06 20:21:27,2016-05-06 20:28:18,3,-73.96343231201173,40.80889129638672,-73.95555114746094,40.799461364746094,N,411
468099,id468099,2,2016-04-29 06:48:57,2016-04-29 06:59:13,1,-73.99894714355469,40.73432922363281,-73.97662353515625,40.75191116333008,N,616
1305745,id1305745,1,2016-04-12 22:08:26,2016-04-12 22:24:18,1,-73.98779296875,40.73817443847656,-73.95919799804686,40.76508712768555,N,952
239602,id239602,2,2016-05-30 12:36:05,2016-05-30 12:41:24,1,-73.97640228271484,40.75836944580078,-73.97818756103516,40.76482009887695,N,319
754533,id754533,2,2016-05-26 22:57:32,2016-05-26 23:01:06,2,-73.95957946777344,40.7712516784668,-73.95989227294923,40.76399993896485,N,214
181451,id181451,1,2016-02-02 07:02:01,2016-02-02 07:18:41,1,-73.9875259399414,40.72457504272461,-73.99073791503906,40.75593566894531,N,1000
456524,id456524,1,2016-04-13 23:27:44,2016-04-13 23:44:47,1,-73.99484252929686,40.73198318481445,-73.98728942871094,40.76081085205078,N,1023
934814,id934814,2,2016-04-13 16:58:23,2016-04-13 17:11:24,2,-73.96832275390625,40.76557159423828,-73.95494842529298,40.777530670166016,N,781
460044,id460044,2,2016-01-21 18:28:55,2016-01-21 18:35:13,5,-73.99256134033203,40.74812316894531,-74.00467681884766,40.75217819213867,N,378
878595,id878595,2,2016-05-04 20:03:41,2016-05-04 20:16:12,2,-73.95426940917969,40.76417922973633,-73.95475006103516,40.785789489746094,N,751
784418,id784418,2,2016-04-08 20:45:07,2016-04-08 21:00:07,1,-73.9919662475586,40.748477935791016,-74.0093765258789,40.71921157836913,N,900
144566,id144566,2,2016-03-10 21:08:39,2016-03-10 21:19:30,1,-74.00534057617188,40.73973083496094,-73.98849487304686,40.73705291748047,N,651
492302,id492302,1,2016-05-04 15:22:35,2016-05-04 15:33:57,1,-73.95508575439453,40.782711029052734,-73.963623046875,40.77121353149415,N,682
538162,id538162,2,2016-04-03 20:47:24,2016-04-03 20:55:31,2,-73.98403930664062,40.746498107910156,-73.98916625976562,40.76082229614258,N,487
20064,id020064,2,2016-04-07 10:46:08,2016-04-07 10:59:09,3,-73.86723327636719,40.76873779296875,-73.91875457763672,40.75934219360352,N,781
1065593,id1065593,2,2016-06-11 01:16:50,2016-06-11 01:29:51,3,-73.9869613647461,40.72517013549805,-73.95394134521484,40.7747917175293,N,781
393851,id393851,1,2016-03-09 16:12:23,2016-03-09 16:42:37,1,-73.86283111572266,40.7690544128418,-73.96623992919923,40.80312728881836,N,1814
473528,id473528,1,2016-04-10 15:51:47,2016-04-10 15:58:34,2,-73.98054504394531,40.75381851196289,-73.98828125,40.74994659423828,N,407
733509,id733509,1,2016-02-03 05:43:23,2016-02-03 05:48:22,2,-73.96004486083984,40.77392959594727,-73.98000335693358,40.76063537597656,N,299
505535,id505535,2,2016-03-10 18:29:34,2016-03-10 18:37:19,2,-73.98643493652342,40.73049545288085,-74.0004653930664,40.72731399536133,N,465
518318,id518318,2,2016-05-10 06:32:14,2016-05-10 06:34:48,6,-73.98843383789062,40.75969696044922,-73.98181915283203,40.76525115966797,N,154
962581,id962581,2,2016-06-22 23:23:06,2016-06-22 23:37:23,5,-74.00735473632812,40.71169662475585,-73.98597717285155,40.68497848510742,N,857
176352,id176352,2,2016-06-27 22:14:24,2016-06-27 22:28:42,5,-73.98564910888672,40.72711944580078,-73.99143981933594,40.745769500732415,N,858
844964,id844964,1,2016-02-01 13:36:19,2016-02-01 13:51:13,1,-74.0115966796875,40.70800018310547,-73.97571563720702,40.75129699707031,N,894
234851,id234851,1,2016-04-25 11:59:48,2016-04-25 12:22:54,1,-73.99115753173827,40.739166259765625,-73.95912170410156,40.76930618286133,N,1386
1286870,id1286870,2,2016-04-01 18:33:15,2016-04-01 18:40:51,5,-73.98623657226562,40.74034118652344,-73.99282836914062,40.74814987182617,N,456
188730,id188730,1,2016-03-14 08:01:34,2016-03-14 08:08:13,1,-73.9415283203125,40.8184814453125,-73.95658111572266,40.80261611938477,N,399
919322,id919322,2,2016-06-17 00:28:07,2016-06-17 00:46:00,5,-74.00748443603516,40.7072868347168,-73.9857406616211,40.75989532470703,N,1073
449697,id449697,1,2016-02-10 11:30:37,2016-02-10 11:34:59,1,-73.97061157226562,40.75593948364258,-73.95997619628906,40.75868606567383,N,262
471674,id471674,1,2016-04-09 17:25:36,2016-04-09 17:39:57,3,-73.97573852539062,40.74507141113281,-73.99156951904298,40.72682189941406,Y,861
105596,id105596,1,2016-04-09 01:56:52,2016-04-09 02:23:28,3,-73.98345184326173,40.72598648071289,-73.95328521728516,40.68883895874024,N,1596
487408,id487408,2,2016-02-27 09:51:17,2016-02-27 10:06:01,1,-73.97698974609375,40.77996444702149,-73.96342468261719,40.75759506225585,N,884
160598,id160598,1,2016-06-20 18:53:32,2016-06-20 19:08:44,1,-73.95741271972656,40.769981384277344,-73.98728942871094,40.73567199707031,N,912
416122,id416122,1,2016-05-05 11:54:53,2016-05-05 12:20:16,1,-73.99553680419923,40.74908447265625,-73.964111328125,40.80637741088867,N,1523
783232,id783232,1,2016-01-06 10:02:30,2016-01-06 10:17:34,1,-73.98193359375,40.76848220825195,-73.97571563720702,40.74800109863281,N,904
165841,id165841,2,2016-01-18 12:13:23,2016-01-18 12:36:55,1,-73.98115539550781,40.75611877441406,-73.99394226074219,40.70180130004883,N,1412
567670,id567670,2,2016-01-11 19:20:00,2016-01-11 19:27:21,2,-73.99378967285155,40.732810974121094,-73.98445892333984,40.73870086669922,N,441
991976,id991976,2,2016-02-09 20:04:49,2016-02-09 20:15:29,1,-74.00550842285155,40.74074935913085,-73.98493957519531,40.75178909301758,N,640
434456,id434456,2,2016-04-03 12:30:17,2016-04-03 12:48:37,1,-73.98458099365234,40.74282836914063,-73.94673919677734,40.77659225463867,N,1100
677342,id677342,1,2016-02-02 19:17:38,2016-02-02 19:28:17,1,-73.9809036254883,40.73813247680664,-73.98928070068358,40.747947692871094,N,639
468620,id468620,1,2016-03-09 20:34:43,2016-03-09 20:44:40,1,-73.97391510009766,40.76306915283203,-73.9901123046875,40.75138473510742,N,597
780849,id780849,1,2016-04-02 21:56:20,2016-04-02 22:05:38,1,-74.00425720214845,40.742530822753906,-73.98854064941406,40.74334716796875,N,558
991163,id991163,1,2016-02-23 17:49:59,2016-02-23 17:54:11,1,-73.94435882568358,40.794921875,-73.95222473144531,40.792762756347656,N,252
276491,id276491,2,2016-04-16 03:04:39,2016-04-16 03:16:39,6,-74.00054168701173,40.73548126220703,-73.97344970703125,40.748210906982415,N,720
192175,id192175,2,2016-03-20 20:12:59,2016-03-20 20:29:03,1,-73.97582244873048,40.74882888793945,-74.00299835205078,40.71565246582031,N,964
1266593,id1266593,1,2016-05-31 15:02:57,2016-05-31 15:07:30,1,-73.98648071289062,40.7591209411621,-73.97732543945312,40.755271911621094,N,273
364390,id364390,2,2016-01-31 02:06:39,2016-01-31 02:11:47,1,-74.00994873046875,40.71931076049805,-74.01667022705078,40.71163177490234,N,308
62070,id062070,1,2016-01-08 17:33:19,2016-01-08 17:39:50,1,-73.9996337890625,40.71187973022461,-74.01573181152342,40.71183776855469,N,391
170973,id170973,2,2016-04-21 09:01:03,2016-04-21 09:06:54,4,-73.99118041992188,40.7557487487793,-73.98770141601562,40.76710891723633,N,351
160886,id160886,1,2016-01-12 14:32:54,2016-01-12 14:52:01,2,-73.98944854736328,40.74169921875,-73.98248291015625,40.76763153076172,N,1147
1288433,id1288433,2,2016-05-09 20:06:22,2016-05-09 20:15:12,5,-74.00441741943358,40.70735168457031,-73.97781372070312,40.74797821044922,N,530
671236,id671236,1,2016-06-21 07:30:52,2016-06-21 07:46:34,1,-73.99271392822266,40.73727798461913,-73.94583129882812,40.77806854248047,N,942
1249040,id1249040,2,2016-04-05 12:43:24,2016-04-05 12:51:46,2,-73.9827880859375,40.73945236206055,-73.97624969482422,40.748626708984375,N,502
900308,id900308,1,2016-04-29 09:39:02,2016-04-29 09:45:17,1,-73.97267150878906,40.79414367675781,-73.96672821044923,40.805023193359375,N,375
442972,id442972,1,2016-06-28 12:00:17,2016-06-28 12:19:43,1,-73.97925567626955,40.7452392578125,-73.98136901855469,40.76405715942383,N,1166
834667,id834667,2,2016-03-19 15:20:50,2016-03-19 15:23:19,1,-74.00636291503906,40.73320388793945,-74.00682830810547,40.73938369750977,N,149
237295,id237295,1,2016-05-01 08:33:35,2016-05-01 08:42:46,1,-73.9676284790039,40.7630615234375,-73.96700286865234,40.79316711425781,N,551
555629,id555629,2,2016-01-19 19:21:07,2016-01-19 19:23:34,1,-73.97654724121094,40.75189208984375,-73.9795913696289,40.7436408996582,N,147
630319,id630319,1,2016-03-19 22:38:43,2016-03-19 22:46:30,2,-73.98417663574219,40.75500106811523,-73.9603958129883,40.77542495727539,N,467
836969,id836969,2,2016-06-21 07:40:57,2016-06-21 07:48:20,1,-73.98117828369139,40.74139022827149,-73.99288940429686,40.74789810180664,N,443
222172,id222172,1,2016-05-11 09:29:17,2016-05-11 09:50:29,1,-73.9513931274414,40.77004623413085,-73.97682189941406,40.757625579833984,N,1272
417823,id417823,2,2016-06-25 14:34:39,2016-06-25 14:47:04,1,-73.99430847167969,40.727684020996094,-73.9888916015625,40.75717544555664,N,745
134162,id134162,1,2016-04-23 16:45:15,2016-04-23 17:23:34,3,-73.98609924316406,40.7567253112793,-73.98902893066406,40.69338607788085,N,2299
821474,id821474,2,2016-04-03 20:49:55,2016-04-03 20:57:29,2,-73.96231842041014,40.77643966674805,-73.98230743408203,40.7712516784668,N,454
921917,id921917,1,2016-03-22 12:26:21,2016-03-22 12:31:41,1,-73.97474670410156,40.79331588745117,-73.96537017822266,40.805809020996094,N,320
736976,id736976,1,2016-02-08 13:48:30,2016-02-08 14:28:56,2,-73.87454986572266,40.77410507202149,-74.00740051269531,40.741458892822266,N,2426
29056,id029056,2,2016-03-07 07:46:09,2016-03-07 07:49:45,1,-73.9908676147461,40.7509994506836,-73.9873504638672,40.75223922729492,N,216
169486,id169486,2,2016-03-29 06:50:21,2016-03-29 06:54:36,5,-73.9792709350586,40.72358703613281,-73.98775482177734,40.7195701599121,N,255
181450,id181450,2,2016-04-04 18:01:45,2016-04-04 18:16:48,4,-73.96009826660156,40.8082389831543,-73.98214721679686,40.77547836303711,N,903
690546,id690546,2,2016-02-08 06:45:24,2016-02-08 06:50:56,1,-73.97174835205078,40.78179168701172,-73.95439910888672,40.773399353027344,N,332
875646,id875646,1,2016-04-18 12:37:25,2016-04-18 12:46:14,1,-73.99214935302734,40.75088882446289,-74.00042724609375,40.7618408203125,N,529
142587,id142587,1,2016-02-16 09:31:20,2016-02-16 09:49:13,1,-73.96854400634766,40.77052688598633,-73.98526000976562,40.74773025512695,N,1073
1119173,id1119173,1,2016-01-29 18:48:29,2016-01-29 19:16:10,1,-73.98005676269531,40.759925842285156,-73.87218475341797,40.77444076538085,N,1661
156936,id156936,1,2016-06-29 01:00:37,2016-06-29 01:17:18,1,-73.98236846923827,40.77146530151367,-73.93702697753906,40.84491729736328,N,1001
136152,id136152,1,2016-06-04 17:49:50,2016-06-04 17:57:23,1,-73.97480773925781,40.75022888183594,-73.96492767333984,40.75900650024415,Y,453
944410,id944410,2,2016-01-22 12:43:15,2016-01-22 12:53:01,5,-73.98120880126955,40.74134826660156,-73.97225952148438,40.75336837768555,N,586
756906,id756906,1,2016-01-14 21:12:23,2016-01-14 21:19:42,1,-73.97911071777342,40.78192901611328,-73.95635223388672,40.80547332763672,N,439
1031755,id1031755,1,2016-05-21 08:16:03,2016-05-21 08:19:51,1,-73.9837646484375,40.74700927734375,-73.9726333618164,40.76200485229492,N,228
154371,id154371,1,2016-06-22 20:44:24,2016-06-22 20:56:51,1,-74.00987243652342,40.71145629882813,-73.98941040039062,40.7391014099121,N,747
1112438,id1112438,1,2016-06-21 19:34:08,2016-06-21 19:42:13,3,-73.98723602294923,40.7390251159668,-73.99908447265625,40.724422454833984,N,485
182955,id182955,1,2016-05-12 06:34:39,2016-05-12 06:40:39,1,-73.97903442382812,40.7617416381836,-73.99153900146483,40.750015258789055,N,360
8717,id008717,2,2016-05-05 16:49:33,2016-05-05 17:01:52,6,-73.97686767578125,40.77486038208008,-73.96357727050781,40.77434158325195,N,739
904405,id904405,2,2016-04-17 19:29:46,2016-04-17 19:35:57,1,-73.99449157714845,40.74559020996094,-74.00440979003906,40.73093032836913,N,371
133410,id133410,1,2016-05-01 12:56:05,2016-05-01 13:09:17,2,-73.97764587402342,40.74650192260742,-73.95263671875,40.78925704956055,N,792
1183855,id1183855,1,2016-06-18 03:59:31,2016-06-18 04:07:08,1,-73.9514923095703,40.82523727416992,-73.98033142089844,40.783546447753906,N,457
336679,id336679,1,2016-03-14 11:00:55,2016-03-14 11:03:34,1,-73.96585845947266,40.75850296020508,-73.96952819824219,40.7503662109375,N,159
762727,id762727,1,2016-02-27 17:51:37,2016-02-27 18:29:27,1,-73.96106719970702,40.76079940795898,-73.91164398193358,40.75839614868164,Y,2270
15308,id015308,2,2016-03-19 11:31:03,2016-03-19 11:52:27,2,-73.98513793945312,40.69599914550781,-73.98721313476562,40.71836853027344,N,1284
458192,id458192,1,2016-06-20 20:06:40,2016-06-20 20:21:35,1,-73.95330810546875,40.767593383789055,-73.93638610839844,40.74955368041992,N,895
135361,id135361,2,2016-04-26 20:38:23,2016-04-26 20:48:28,2,-73.99717712402342,40.722110748291016,-73.97970581054686,40.72753143310547,N,605
636986,id636986,2,2016-05-17 22:51:21,2016-05-17 23:07:49,1,-73.9826431274414,40.765769958496094,-73.94310760498048,40.777339935302734,N,988
1011883,id1011883,2,2016-05-13 19:41:25,2016-05-13 19:59:37,6,-73.96785736083984,40.76277160644531,-73.98990631103516,40.757080078125,N,1092
324626,id324626,2,2016-04-07 10:23:05,2016-04-07 10:36:21,1,-73.95931243896483,40.76322937011719,-73.96533966064453,40.77436828613281,N,796
176012,id176012,2,2016-03-01 23:17:11,2016-03-01 23:24:22,1,-74.00029754638672,40.73257064819336,-73.98452758789062,40.75767135620117,N,431
478512,id478512,2,2016-04-25 07:58:31,2016-04-25 08:06:58,2,-73.99683380126955,40.73165512084961,-74.00623321533203,40.746177673339844,N,507
641591,id641591,1,2016-03-02 20:27:43,2016-03-02 20:36:39,1,-73.99637603759766,40.7237434387207,-73.98293304443358,40.72325134277344,N,536
1156306,id1156306,2,2016-01-22 13:11:56,2016-01-22 13:28:51,1,-73.87291717529298,40.77410125732422,-73.94146728515625,40.718448638916016,N,1015
1192007,id1192007,1,2016-04-04 22:54:06,2016-04-04 23:07:35,1,-73.98968505859375,40.72042846679688,-73.97315979003906,40.755287170410156,N,809
612077,id612077,2,2016-03-12 00:03:15,2016-03-12 00:06:45,5,-73.9517593383789,40.74300384521485,-73.9582290649414,40.73363876342773,N,210
345099,id345099,1,2016-03-12 02:58:23,2016-03-12 03:07:47,1,-73.95280456542969,40.71075439453125,-73.92784881591797,40.69956970214844,N,564
1137325,id1137325,1,2016-05-10 12:59:23,2016-05-10 13:06:49,1,-73.94902038574219,40.78199005126953,-73.95995330810547,40.77658081054688,N,446
760423,id760423,2,2016-02-14 12:26:34,2016-02-14 12:32:13,1,-73.95575714111328,40.7791404724121,-73.96786499023438,40.76275253295898,N,339
368786,id368786,1,2016-04-20 06:46:49,2016-04-20 07:10:29,1,-73.93739318847656,40.73493957519531,-73.879150390625,40.74057388305664,N,1420
66084,id066084,2,2016-03-25 09:37:30,2016-03-25 09:47:21,1,-73.96492004394531,40.75590133666992,-73.97864532470702,40.7588005065918,N,591
1109319,id1109319,1,2016-02-03 11:01:33,2016-02-03 11:17:50,1,-73.9548568725586,40.76548767089844,-73.97134399414062,40.75894546508789,N,977
920834,id920834,1,2016-01-12 19:45:47,2016-01-12 19:56:50,1,-73.98589324951173,40.731117248535156,-74.00140380859375,40.72597885131836,N,663
1207533,id1207533,2,2016-05-10 13:25:22,2016-05-10 13:35:37,1,-73.98943328857422,40.76292037963867,-73.99793243408203,40.740806579589844,N,615
323172,id323172,2,2016-01-25 06:53:02,2016-01-25 07:06:30,1,-73.94833374023438,40.78229141235352,-73.9553985595703,40.802040100097656,N,808
484277,id484277,2,2016-03-24 15:20:30,2016-03-24 15:32:24,1,-73.97109985351562,40.76145935058594,-73.97640991210938,40.74411010742188,N,714
459368,id459368,1,2016-05-28 04:29:36,2016-05-28 04:50:19,1,-73.97614288330078,40.78120040893555,-73.87023162841797,40.7734260559082,N,1243
1211444,id1211444,2,2016-06-23 12:22:21,2016-06-23 12:30:21,1,-73.99278259277344,40.73035049438477,-74.00518035888672,40.72890090942383,N,480
605899,id605899,2,2016-06-22 17:40:53,2016-06-22 17:49:45,1,-73.98577117919923,40.73821258544922,-73.97833251953125,40.75083923339844,N,532
1163905,id1163905,1,2016-05-17 19:09:21,2016-05-17 19:20:43,1,-73.96047973632812,40.76799011230469,-73.93766784667969,40.79609680175781,N,682
783085,id783085,2,2016-05-05 08:30:17,2016-05-05 08:34:39,5,-73.98139953613281,40.74987030029297,-73.98194122314453,40.74607849121094,N,262
1183673,id1183673,2,2016-03-25 20:43:49,2016-03-25 21:02:56,6,-73.96734619140625,40.757637023925774,-73.94155883789062,40.83054733276367,N,1147
665199,id665199,1,2016-02-11 21:00:18,2016-02-11 21:26:54,1,-74.00753784179686,40.72745132446289,-73.96746826171875,40.76021194458008,N,1596
1261476,id1261476,1,2016-05-10 13:22:26,2016-05-10 13:26:29,1,-73.95005798339844,40.78045272827149,-73.95023345947266,40.77553176879883,N,243
932758,id932758,1,2016-02-27 14:15:30,2016-02-27 14:27:22,1,-73.97386932373048,40.76426696777344,-73.98104095458984,40.744300842285156,N,712
11233,id011233,1,2016-06-28 06:58:08,2016-06-28 07:00:58,1,-73.96600341796875,40.762290954589844,-73.95543670654298,40.76570129394531,N,170
1061422,id1061422,1,2016-01-22 01:07:37,2016-01-22 01:11:40,1,-74.0042724609375,40.7423095703125,-73.995361328125,40.74502944946289,N,243
818305,id818305,1,2016-01-20 19:50:28,2016-01-20 20:03:18,1,-73.97178649902342,40.76029968261719,-73.988525390625,40.73563766479492,N,770
1102279,id1102279,2,2016-06-11 21:12:29,2016-06-11 21:22:12,1,-73.98857116699219,40.769039154052734,-73.96675872802734,40.75738143920898,N,583
13998,id013998,1,2016-04-03 11:48:15,2016-04-03 11:58:17,1,-74.00732421875,40.72713088989258,-73.978759765625,40.744815826416016,N,602
213988,id213988,2,2016-01-15 18:51:57,2016-01-15 18:56:29,1,-73.99801635742188,40.754066467285156,-73.98860931396483,40.750038146972656,N,272
738808,id738808,1,2016-01-05 07:59:26,2016-01-05 08:20:54,1,-73.96560668945312,40.790428161621094,-73.97869873046875,40.75796890258789,N,1288
482323,id482323,1,2016-06-04 13:18:16,2016-06-04 13:32:38,4,-73.95783233642578,40.80095672607422,-73.98218536376955,40.76933670043945,N,862
689873,id689873,1,2016-01-11 06:43:41,2016-01-11 06:51:59,1,-73.97229766845702,40.74362564086913,-73.99211120605469,40.749473571777344,N,498
134957,id134957,2,2016-02-13 08:57:38,2016-02-13 09:13:57,2,-74.00994873046875,40.705909729003906,-74.0003890991211,40.75843048095703,N,979
188090,id188090,1,2016-06-06 08:41:48,2016-06-06 09:03:15,1,-73.96855163574219,40.75921249389648,-74.0116195678711,40.703426361083984,Y,1287
262050,id262050,2,2016-04-11 21:17:22,2016-04-11 21:25:30,1,-73.97242736816406,40.75925827026367,-73.98455810546875,40.73828887939453,N,488
